TRANSACTION_DATE,DAY_NAME,DAY_CLASSIFICATION,MONTH_NAME,TRANSACTION_TIME,TIME_CLASSIFICATION,HOUR_OF_DAY,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_DETAIL,PRODUCT_TYPE,NUMBER_OF_SALES,REVENUE
6/24/2023,Sat,Weekend,Jun,39:06.0,Afternoon,14,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee,1,6
6/24/2023,Sat,Weekend,Jun,39:36.0,Afternoon,14,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee,1,7
6/24/2023,Sat,Weekend,Jun,44:52.0,Afternoon,14,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,14.25
6/24/2023,Sat,Weekend,Jun,54:33.0,Afternoon,14,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea,1,6
6/24/2023,Sat,Weekend,Jun,54:47.0,Afternoon,14,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,3.1
6/24/2023,Sat,Weekend,Jun,55:44.0,Afternoon,14,Astoria,Tea,English Breakfast Rg,Brewed Black tea,1,5
6/24/2023,Sat,Weekend,Jun,58:57.0,Afternoon,14,Astoria,Bakery,Croissant,Pastry,1,3.5
6/24/2023,Sat,Weekend,Jun,00:02.0,Afternoon,15,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,9.5
6/24/2023,Sat,Weekend,Jun,10:14.0,Afternoon,15,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,1,3.1
6/24/2023,Sat,Weekend,Jun,11:35.0,Afternoon,15,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone,1,3.75
6/24/2023,Sat,Weekend,Jun,11:42.0,Afternoon,15,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,9
6/24/2023,Sat,Weekend,Jun,13:29.0,Afternoon,15,Astoria,Tea,Earl Grey Rg,Brewed Black tea,1,5
6/24/2023,Sat,Weekend,Jun,14:20.0,Afternoon,15,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee,1,6
6/24/2023,Sat,Weekend,Jun,17:11.0,Afternoon,15,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,1,2
6/24/2023,Sat,Weekend,Jun,20:53.0,Afternoon,15,Lower Manhattan,Tea,Serenity Green Tea Rg,Brewed Green tea,1,7.5
6/24/2023,Sat,Weekend,Jun,27:23.0,Afternoon,15,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,3
6/24/2023,Sat,Weekend,Jun,33:43.0,Afternoon,15,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,1,3.75
6/24/2023,Sat,Weekend,Jun,41:24.0,Afternoon,15,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,6.6
6/24/2023,Sat,Weekend,Jun,41:43.0,Afternoon,15,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea,1,3
6/24/2023,Sat,Weekend,Jun,43:52.0,Afternoon,15,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,3
6/24/2023,Sat,Weekend,Jun,07:12.0,Afternoon,16,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,3
6/24/2023,Sat,Weekend,Jun,10:20.0,Afternoon,16,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,5.1
6/24/2023,Sat,Weekend,Jun,13:07.0,Afternoon,16,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,1,5
6/24/2023,Sat,Weekend,Jun,14:16.0,Afternoon,16,Lower Manhattan,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,1,0.8
6/24/2023,Sat,Weekend,Jun,20:41.0,Afternoon,16,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee,1,4
6/24/2023,Sat,Weekend,Jun,42:55.0,Afternoon,16,Lower Manhattan,Bakery,Ginger Scone,Scone,1,2.65
6/24/2023,Sat,Weekend,Jun,09:31.0,Evening,17,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea,1,6
6/24/2023,Sat,Weekend,Jun,14:45.0,Evening,17,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea,1,5
6/24/2023,Sat,Weekend,Jun,27:05.0,Evening,17,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,1,5
6/24/2023,Sat,Weekend,Jun,40:03.0,Evening,17,Astoria,Bakery,Oatmeal Scone,Scone,1,3
6/24/2023,Sat,Weekend,Jun,52:18.0,Evening,17,Lower Manhattan,Tea,English Breakfast Lg,Brewed Black tea,1,9
6/24/2023,Sat,Weekend,Jun,57:46.0,Evening,17,Astoria,Coffee,Brazilian Sm,Organic brewed coffee,1,2.2
6/24/2023,Sat,Weekend,Jun,00:59.0,Evening,18,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,6.2
6/24/2023,Sat,Weekend,Jun,04:30.0,Evening,18,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry,1,3.75
6/24/2023,Sat,Weekend,Jun,09:59.0,Evening,18,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea,1,5
6/24/2023,Sat,Weekend,Jun,27:17.0,Evening,18,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,6
6/24/2023,Sat,Weekend,Jun,17:40.0,Evening,19,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea,1,5
6/24/2023,Sat,Weekend,Jun,34:54.0,Evening,19,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,6
6/24/2023,Sat,Weekend,Jun,36:24.0,Evening,19,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,1,5
6/25/2023,Sun,Weekend,Jun,12:36.0,Morning,6,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,2.5
6/25/2023,Sun,Weekend,Jun,28:00.0,Morning,6,Lower Manhattan,Coffee,Latte,Barista Espresso,1,3.75
6/25/2023,Sun,Weekend,Jun,30:31.0,Morning,6,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,1,4
6/25/2023,Sun,Weekend,Jun,31:25.0,Morning,6,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,1,7
6/25/2023,Sun,Weekend,Jun,33:57.0,Morning,6,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee,1,6
6/25/2023,Sun,Weekend,Jun,35:09.0,Morning,6,Lower Manhattan,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,1,7.5
6/25/2023,Sun,Weekend,Jun,39:19.0,Morning,6,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea,1,6
6/25/2023,Sun,Weekend,Jun,43:13.0,Morning,6,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,6
6/25/2023,Sun,Weekend,Jun,59:12.0,Morning,6,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti,1,3.5
6/25/2023,Sun,Weekend,Jun,59:50.0,Morning,6,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,4.4
6/25/2023,Sun,Weekend,Jun,09:02.0,Morning,7,Astoria,Tea,Earl Grey Rg,Brewed Black tea,1,5
6/25/2023,Sun,Weekend,Jun,15:51.0,Morning,7,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,1,4
6/25/2023,Sun,Weekend,Jun,21:08.0,Morning,7,Astoria,Tea,Earl Grey Lg,Brewed Black tea,1,6
6/25/2023,Sun,Weekend,Jun,23:44.0,Morning,7,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,2.55
6/25/2023,Sun,Weekend,Jun,25:04.0,Morning,7,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee,1,4.4
6/25/2023,Sun,Weekend,Jun,25:41.0,Morning,7,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee,1,3
6/25/2023,Sun,Weekend,Jun,30:57.0,Morning,7,Lower Manhattan,Bakery,Chocolate Croissant,Pastry,1,3.75
6/25/2023,Sun,Weekend,Jun,31:58.0,Morning,7,Hell's Kitchen,Coffee beans,Brazilian - Organic,Organic Beans,1,18
6/25/2023,Sun,Weekend,Jun,44:31.0,Morning,7,Lower Manhattan,Coffee beans,Primo Espresso Roast,Espresso Beans,1,20.45
6/25/2023,Sun,Weekend,Jun,48:01.0,Morning,7,Lower Manhattan,Flavours,Hazelnut syrup,Regular syrup,1,0.8
6/25/2023,Sun,Weekend,Jun,51:00.0,Morning,7,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee,1,3
6/25/2023,Sun,Weekend,Jun,51:32.0,Morning,7,Lower Manhattan,Flavours,Hazelnut syrup,Regular syrup,1,1.6
6/25/2023,Sun,Weekend,Jun,51:32.0,Morning,7,Lower Manhattan,Bakery,Croissant,Pastry,1,3.5
6/25/2023,Sun,Weekend,Jun,56:36.0,Morning,7,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso,1,8.5
6/25/2023,Sun,Weekend,Jun,56:36.0,Morning,7,Hell's Kitchen,Bakery,Jumbo Savory Scone,Scone,1,3.75
6/25/2023,Sun,Weekend,Jun,05:31.0,Morning,8,Astoria,Tea,Peppermint Lg,Brewed herbal tea,1,3
6/25/2023,Sun,Weekend,Jun,14:12.0,Morning,8,Hell's Kitchen,Flavours,Hazelnut syrup,Regular syrup,1,0.8
6/25/2023,Sun,Weekend,Jun,26:13.0,Morning,8,Lower Manhattan,Coffee,Cappuccino,Barista Espresso,1,3.75
6/25/2023,Sun,Weekend,Jun,26:34.0,Morning,8,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,1,2.45
6/25/2023,Sun,Weekend,Jun,28:21.0,Morning,8,Lower Manhattan,Tea,Peppermint Lg,Brewed herbal tea,1,6
6/25/2023,Sun,Weekend,Jun,29:37.0,Morning,8,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,9
6/25/2023,Sun,Weekend,Jun,30:29.0,Morning,8,Lower Manhattan,Branded,I Need My Bean! T-shirt,Clothing,1,28
6/25/2023,Sun,Weekend,Jun,33:46.0,Morning,8,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,6.6
6/25/2023,Sun,Weekend,Jun,37:54.0,Morning,8,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,1,7.5
6/25/2023,Sun,Weekend,Jun,39:20.0,Morning,8,Lower Manhattan,Branded,I Need My Bean! T-shirt,Clothing,1,28
6/25/2023,Sun,Weekend,Jun,40:03.0,Morning,8,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,9.3
6/25/2023,Sun,Weekend,Jun,41:40.0,Morning,8,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea,1,3
6/25/2023,Sun,Weekend,Jun,42:38.0,Morning,8,Lower Manhattan,Coffee beans,Our Old Time Diner Blend,House blend Beans,1,18
6/25/2023,Sun,Weekend,Jun,48:55.0,Morning,8,Astoria,Coffee,Cappuccino Lg,Barista Espresso,1,4.25
6/25/2023,Sun,Weekend,Jun,49:14.0,Morning,8,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso,1,4.25
6/25/2023,Sun,Weekend,Jun,51:14.0,Morning,8,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,1,4
6/25/2023,Sun,Weekend,Jun,53:15.0,Morning,8,Hell's Kitchen,Bakery,Ginger Scone,Scone,1,3.25
6/25/2023,Sun,Weekend,Jun,56:24.0,Morning,8,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea,1,5
6/25/2023,Sun,Weekend,Jun,58:12.0,Morning,8,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,9.5
6/25/2023,Sun,Weekend,Jun,05:28.0,Morning,9,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea,1,6
6/25/2023,Sun,Weekend,Jun,11:27.0,Morning,9,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea,1,6
6/25/2023,Sun,Weekend,Jun,12:16.0,Morning,9,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,6
6/25/2023,Sun,Weekend,Jun,27:49.0,Morning,9,Lower Manhattan,Coffee,Ouro Brasileiro shot,Barista Espresso,1,2.1
6/25/2023,Sun,Weekend,Jun,33:42.0,Morning,9,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,1,2.5
6/25/2023,Sun,Weekend,Jun,34:33.0,Morning,9,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,6
6/25/2023,Sun,Weekend,Jun,39:35.0,Morning,9,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,1,7.5
6/25/2023,Sun,Weekend,Jun,45:36.0,Morning,9,Lower Manhattan,Coffee,Espresso shot,Barista Espresso,1,3
6/25/2023,Sun,Weekend,Jun,45:53.0,Morning,9,Lower Manhattan,Flavours,Hazelnut syrup,Regular syrup,1,0.8
6/25/2023,Sun,Weekend,Jun,46:28.0,Morning,9,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,6
6/25/2023,Sun,Weekend,Jun,46:59.0,Morning,9,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,6
6/25/2023,Sun,Weekend,Jun,47:54.0,Morning,9,Astoria,Tea,Peppermint Lg,Brewed herbal tea,1,3
6/25/2023,Sun,Weekend,Jun,50:26.0,Morning,9,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso,1,3
6/25/2023,Sun,Weekend,Jun,52:21.0,Morning,9,Hell's Kitchen,Bakery,Ginger Scone,Scone,1,3.25
6/25/2023,Sun,Weekend,Jun,52:28.0,Morning,9,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry,1,3.75
6/25/2023,Sun,Weekend,Jun,58:35.0,Morning,9,Lower Manhattan,Bakery,Almond Croissant,Pastry,1,3.75
6/25/2023,Sun,Weekend,Jun,01:36.0,Morning,10,Astoria,Coffee,Latte,Barista Espresso,1,3.75
6/25/2023,Sun,Weekend,Jun,05:41.0,Morning,10,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,9.5
6/25/2023,Sun,Weekend,Jun,15:01.0,Morning,10,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,4.4
6/25/2023,Sun,Weekend,Jun,16:03.0,Morning,10,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,1,3.75
6/25/2023,Sun,Weekend,Jun,17:12.0,Morning,10,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea,1,5
6/25/2023,Sun,Weekend,Jun,20:44.0,Morning,10,Astoria,Coffee,Cappuccino,Barista Espresso,1,3.75
6/25/2023,Sun,Weekend,Jun,33:39.0,Morning,10,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone,1,4.5
6/25/2023,Sun,Weekend,Jun,35:45.0,Morning,10,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/25/2023,Sun,Weekend,Jun,48:21.0,Morning,10,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea,1,6
6/25/2023,Sun,Weekend,Jun,48:21.0,Morning,10,Hell's Kitchen,Loose Tea,Lemon Grass,Herbal tea,1,8.95
6/25/2023,Sun,Weekend,Jun,57:47.0,Morning,10,Astoria,Tea,Peppermint Rg,Brewed herbal tea,1,5
6/25/2023,Sun,Weekend,Jun,58:00.0,Morning,10,Astoria,Coffee,Brazilian Rg,Organic brewed coffee,1,3
6/25/2023,Sun,Weekend,Jun,59:19.0,Morning,10,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/25/2023,Sun,Weekend,Jun,10:24.0,Morning,11,Hell's Kitchen,Flavours,Hazelnut syrup,Regular syrup,1,0.8
6/25/2023,Sun,Weekend,Jun,12:50.0,Morning,11,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,7.65
6/25/2023,Sun,Weekend,Jun,13:17.0,Morning,11,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,1,2
6/25/2023,Sun,Weekend,Jun,14:56.0,Morning,11,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,6.2
6/25/2023,Sun,Weekend,Jun,15:14.0,Morning,11,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,1,4.9
6/25/2023,Sun,Weekend,Jun,17:50.0,Morning,11,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,1,7.5
6/25/2023,Sun,Weekend,Jun,19:48.0,Morning,11,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea,1,6
6/25/2023,Sun,Weekend,Jun,22:21.0,Morning,11,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti,1,3.5
6/25/2023,Sun,Weekend,Jun,24:06.0,Morning,11,Hell's Kitchen,Bakery,Scottish Cream Scone ,Scone,1,4.5
6/25/2023,Sun,Weekend,Jun,31:23.0,Morning,11,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,2.5
6/25/2023,Sun,Weekend,Jun,47:35.0,Morning,11,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,4.75
6/25/2023,Sun,Weekend,Jun,51:56.0,Morning,11,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,1,7
6/25/2023,Sun,Weekend,Jun,56:22.0,Morning,11,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,1,2.5
6/25/2023,Sun,Weekend,Jun,09:15.0,Afternoon,12,Astoria,Tea,Serenity Green Tea Lg,Brewed Green tea,1,3
6/25/2023,Sun,Weekend,Jun,25:01.0,Afternoon,12,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee,1,2.2
6/25/2023,Sun,Weekend,Jun,41:13.0,Afternoon,12,Astoria,Tea,Peppermint Rg,Brewed herbal tea,1,2.5
6/25/2023,Sun,Weekend,Jun,52:09.0,Afternoon,12,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso,1,6
6/25/2023,Sun,Weekend,Jun,57:07.0,Afternoon,12,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,2.5
6/25/2023,Sun,Weekend,Jun,58:35.0,Afternoon,12,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,1,2.5
6/25/2023,Sun,Weekend,Jun,01:39.0,Afternoon,13,Astoria,Coffee,Espresso shot,Barista Espresso,1,3
6/25/2023,Sun,Weekend,Jun,04:58.0,Afternoon,13,Astoria,Bakery,Chocolate Croissant,Pastry,1,3.75
6/25/2023,Sun,Weekend,Jun,06:46.0,Afternoon,13,Lower Manhattan,Coffee,Cappuccino,Barista Espresso,1,7.5
6/25/2023,Sun,Weekend,Jun,09:21.0,Afternoon,13,Astoria,Tea,Earl Grey Lg,Brewed Black tea,1,3
6/25/2023,Sun,Weekend,Jun,11:48.0,Afternoon,13,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,3
6/25/2023,Sun,Weekend,Jun,13:02.0,Afternoon,13,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,3
6/25/2023,Sun,Weekend,Jun,22:46.0,Afternoon,13,Astoria,Coffee,Latte,Barista Espresso,1,3.75
6/25/2023,Sun,Weekend,Jun,23:19.0,Afternoon,13,Astoria,Coffee,Espresso shot,Barista Espresso,1,3
6/25/2023,Sun,Weekend,Jun,26:58.0,Afternoon,13,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,1,2.5
6/25/2023,Sun,Weekend,Jun,36:25.0,Afternoon,13,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea,1,6
6/25/2023,Sun,Weekend,Jun,38:53.0,Afternoon,13,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso,1,4.2
6/25/2023,Sun,Weekend,Jun,57:24.0,Afternoon,13,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,9
6/25/2023,Sun,Weekend,Jun,57:48.0,Afternoon,13,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/25/2023,Sun,Weekend,Jun,28:57.0,Morning,9,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti,1,3.5
6/25/2023,Sun,Weekend,Jun,16:56.0,Afternoon,14,Astoria,Tea,Peppermint Rg,Brewed herbal tea,1,2.5
6/25/2023,Sun,Weekend,Jun,21:56.0,Afternoon,14,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,5
6/25/2023,Sun,Weekend,Jun,41:21.0,Afternoon,14,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso,1,8.5
6/25/2023,Sun,Weekend,Jun,52:02.0,Afternoon,14,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,9
6/25/2023,Sun,Weekend,Jun,54:53.0,Afternoon,14,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,6.2
6/25/2023,Sun,Weekend,Jun,09:44.0,Afternoon,15,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone,1,4.5
6/25/2023,Sun,Weekend,Jun,09:53.0,Afternoon,15,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,1,2.5
6/25/2023,Sun,Weekend,Jun,15:23.0,Afternoon,15,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,3.1
6/25/2023,Sun,Weekend,Jun,22:59.0,Afternoon,15,Astoria,Bakery,Chocolate Croissant,Pastry,1,3.75
6/25/2023,Sun,Weekend,Jun,30:21.0,Afternoon,15,Lower Manhattan,Tea,English Breakfast Rg,Brewed Black tea,1,5
6/25/2023,Sun,Weekend,Jun,35:55.0,Afternoon,15,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso,1,2.1
6/25/2023,Sun,Weekend,Jun,37:29.0,Afternoon,15,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti,1,3.5
6/25/2023,Sun,Weekend,Jun,52:16.0,Afternoon,15,Astoria,Bakery,Croissant,Pastry,1,3.5
6/25/2023,Sun,Weekend,Jun,00:26.0,Afternoon,16,Astoria,Coffee,Brazilian Sm,Organic brewed coffee,1,2.2
6/25/2023,Sun,Weekend,Jun,00:43.0,Afternoon,16,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee,1,2
6/25/2023,Sun,Weekend,Jun,09:17.0,Afternoon,16,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/25/2023,Sun,Weekend,Jun,22:11.0,Afternoon,16,Astoria,Coffee,Cappuccino,Barista Espresso,1,7.5
6/25/2023,Sun,Weekend,Jun,26:19.0,Afternoon,16,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,4.4
6/25/2023,Sun,Weekend,Jun,28:18.0,Afternoon,16,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,1,7.35
6/25/2023,Sun,Weekend,Jun,29:31.0,Afternoon,16,Lower Manhattan,Flavours,Chocolate syrup,Regular syrup,1,1.6
6/25/2023,Sun,Weekend,Jun,40:20.0,Afternoon,16,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti,1,3.5
6/25/2023,Sun,Weekend,Jun,51:40.0,Afternoon,16,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,1,2
6/25/2023,Sun,Weekend,Jun,53:17.0,Afternoon,16,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,2.5
6/25/2023,Sun,Weekend,Jun,54:39.0,Afternoon,16,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone,1,4.5
6/25/2023,Sun,Weekend,Jun,57:27.0,Afternoon,16,Astoria,Coffee,Brazilian Rg,Organic brewed coffee,1,3
6/25/2023,Sun,Weekend,Jun,58:14.0,Afternoon,16,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/25/2023,Sun,Weekend,Jun,00:34.0,Evening,17,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,1,3.75
6/25/2023,Sun,Weekend,Jun,08:20.0,Evening,17,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,6
6/25/2023,Sun,Weekend,Jun,13:10.0,Evening,17,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,1,8
6/25/2023,Sun,Weekend,Jun,20:24.0,Evening,17,Astoria,Bakery,Cranberry Scone,Scone,1,3.25
6/25/2023,Sun,Weekend,Jun,39:08.0,Evening,17,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,5
6/25/2023,Sun,Weekend,Jun,42:50.0,Evening,17,Astoria,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,1,4.9
6/25/2023,Sun,Weekend,Jun,48:20.0,Evening,17,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,3
6/25/2023,Sun,Weekend,Jun,01:37.0,Evening,18,Astoria,Coffee,Brazilian Lg,Organic brewed coffee,1,3.5
6/25/2023,Sun,Weekend,Jun,15:14.0,Evening,18,Astoria,Coffee,Latte,Barista Espresso,1,3.75
6/25/2023,Sun,Weekend,Jun,17:48.0,Evening,18,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee,1,4
6/25/2023,Sun,Weekend,Jun,18:05.0,Evening,18,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee,1,7
6/25/2023,Sun,Weekend,Jun,20:52.0,Evening,18,Hell's Kitchen,Loose Tea,English Breakfast,Black tea,1,8.95
6/25/2023,Sun,Weekend,Jun,49:44.0,Evening,18,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea,1,3
6/25/2023,Sun,Weekend,Jun,55:26.0,Evening,18,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/25/2023,Sun,Weekend,Jun,00:04.0,Evening,19,Astoria,Bakery,Ginger Scone,Scone,1,3.25
6/25/2023,Sun,Weekend,Jun,08:58.0,Evening,19,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,1,2
6/25/2023,Sun,Weekend,Jun,24:37.0,Evening,19,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/25/2023,Sun,Weekend,Jun,28:28.0,Evening,19,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,9
6/25/2023,Sun,Weekend,Jun,54:03.0,Evening,19,Astoria,Coffee,Espresso shot,Barista Espresso,1,6
6/26/2023,Mon,Weekday,Jun,01:46.0,Morning,6,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea,1,3
6/26/2023,Mon,Weekday,Jun,03:28.0,Morning,6,Lower Manhattan,Tea,Peppermint Lg,Brewed herbal tea,1,3
6/26/2023,Mon,Weekday,Jun,09:59.0,Morning,6,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,9
6/26/2023,Mon,Weekday,Jun,33:35.0,Morning,6,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea,1,2.5
